Mode,Date,Time,RTT,CPU,RAM,Latency,LossRate,Throughput,SuccessRate
DDoS,2025-05-13,14:36:39,77.84844237927499,67.920282815277,85.11796453882138,8.901932994356667,0.0,13.303802042844815,100.0
DDoS,2025-05-13,14:58:26,14.231315063526097,51.97515139973741,84.91781329767473,51.45411520791905,100.0,0.0020057472575365,0.0
Normal,2025-05-13,15:30:46,78.18246738828513,99.58249671333179,96.9028825957909,0.0863797664642334,100.0,3.25582776827567,0.0
Normal,2025-05-13,14:32:16,56.98429048899109,73.45213754416375,78.93558402291917,5.511062237476114,10.084852336829808,19.064055880993035,95.8182740992251
DDoS,2025-05-13,15:42:07,0.1727595329284668,94.88840264622664,88.02877233675402,3.985204303017401,100.0,0.0020057472575365,2.8383429773684217
DDoS,2025-05-13,14:42:53,82.71565444203307,35.48722857165892,86.01626192039492,12.411032265306558,100.0,0.0020057472575365,1.7605716428352887
DDoS,2025-05-13,15:53:13,167.764525246165,75.58706690778475,70.898371108393,8.616711753201333,100.0,0.0020057472575365,0.0
DDoS,2025-05-13,14:54:07,100.55152374756854,58.748467188286114,89.63595588426533,1.5377989178447304,91.41783414916993,0.0020057472575365,0.0
Normal,2025-05-13,15:12:11,0.1727595329284668,90.29639521355573,91.46850483281979,51.37163042215557,5.044437303826922,16.89027912305785,87.46454744982168
Normal,2025-05-13,15:31:21,20.67545042679922,66.59460620375675,76.38288197069956,53.93687755683213,0.0,0.11908497915680893,100.0
Normal,2025-05-13,14:44:57,0.1727595329284668,40.61925474975158,84.57616713582883,0.0863797664642334,0.0,0.0020057472575365,87.62149361686332
DDoS,2025-05-13,15:07:18,8.886981089612952,55.16828537151578,86.77738407057971,14.068554176536654,94.12875786893022,0.0020057472575365,0.0
DDoS,2025-05-13,14:53:50,5.5417411520629365,74.80717170802544,88.07338258146804,12.8288846175952,4.495817440445433,7.0251095958742535,100.0
Normal,2025-05-13,14:37:20,97.00070151127979,46.99480691046678,87.1021916177246,25.107755443231454,0.0,0.0020057472575365,97.29240757148791
DDoS,2025-05-13,15:45:55,108.72694240865462,61.680343277916734,82.74028375876784,0.0863797664642334,91.81606770106298,0.0020057472575365,0.5220911090873571
Normal,2025-05-13,14:29:06,0.1727595329284668,91.56359584521753,78.27928376748899,0.684464731908742,2.4250068859669898,159.2629103816561,93.11889403859661
Normal,2025-05-13,14:36:32,94.97878888274356,79.68282402163268,85.60814584922655,0.0863797664642334,100.0,19.74583306944226,18.870141454206337
DDoS,2025-05-13,14:40:44,0.1727595329284668,53.937198685375435,87.78194690746369,0.0863797664642334,2.9231741063591166,39.40478015920506,100.0
Normal,2025-05-13,15:22:28,53.54829891052821,78.21865131449405,90.3835070666342,5.584562077359909,0.0,0.0020057472575365,100.0
DDoS,2025-05-13,15:26:52,0.5522321491155893,38.43152879750579,89.54586013670458,53.00502038772842,98.95971078546654,7.715431662452491,13.129773488019431
DDoS,2025-05-13,14:33:53,2.3325787865177143,87.50535640629076,83.96324695153868,0.0863797664642334,89.1568576848204,0.0020057472575365,0.8682953846762753
Normal,2025-05-13,14:52:04,5.201117362607629,49.666737675314394,87.21311434243864,13.370533490976264,98.51191698469478,11.883885704517988,1.7795323203893942
DDoS,2025-05-13,16:31:52,86.07277702584099,42.40766762223089,85.5973016475597,39.96908940892227,100.0,9.272343228074215,0.0
DDoS,2025-05-13,14:29:19,80.21486207906797,47.5727807943386,78.88650755845444,0.0863797664642334,96.40150533345565,46.88743772815442,0.0
Normal,2025-05-13,14:53:42,0.1727595329284668,37.61898858156905,87.6972290344775,54.94146615700293,0.0,2.93927009101052,100.0
DDoS,2025-05-13,15:14:04,92.95403672224869,84.4181822938094,82.62784146002696,0.0863797664642334,100.0,0.0020057472575365,0.0
Normal,2025-05-13,16:27:08,19.485423543560685,33.56468409224867,82.08132273778787,2.172823397242837,0.0,0.4398074057489878,95.6147354216706
DDoS,2025-05-13,14:29:20,0.1727595329284668,85.95888408889198,78.48000114591478,0.0863797664642334,95.60642247268541,26.16889609148395,7.05061985989308
Normal,2025-05-13,15:42:06,0.1727595329284668,30.982153833466302,84.71995613945555,53.36146722838005,0.0,11.032520130162066,100.0
Normal,2025-05-13,15:27:13,68.43035245482,35.04136881148976,88.97387362059754,16.352414418641047,0.0,0.9875422557149293,98.47129023208154
DDoS,2025-05-13,14:40:11,83.2725400838753,45.892278999748314,88.98825949003344,24.536511109330142,97.70716387031298,0.0020057472575365,5.0313348144656755
Normal,2025-05-13,15:09:23,67.20087085434875,57.94653714932376,88.20266095556931,0.0863797664642334,100.0,3.8331175071226236,0.6940293418164161
Normal,2025-05-13,14:40:41,0.1727595329284668,29.805198088628043,87.73228409093481,0.0863797664642334,0.30168113539490876,35.010921655790575,91.6629108400529
DDoS,2025-05-13,15:44:34,47.317038554365666,38.70440471671913,86.81125985996152,0.0863797664642334,99.27025524761474,5.893460326066359,0.0
DDoS,2025-05-13,16:34:23,6.696886415628143,46.91595949657929,85.27774360228588,37.5457231898526,99.75029409477771,6.856023241586701,0.0
Normal,2025-05-13,14:29:11,111.05083973999949,56.970635348545464,78.19748225513466,35.83637635772511,3.43328266503435,202.25196863536092,96.58401874354169
Normal,2025-05-13,16:29:08,82.99902926937943,38.617172842312236,81.13188527883659,15.227202844212709,0.35424314326789413,8.731994352518916,88.49391584506907
Normal,2025-05-13,15:12:02,0.1727595329284668,33.89586068031429,90.53975852385241,19.42047638249582,1.0653210946818346,9.247251141185746,100.0
DDoS,2025-05-13,14:44:06,51.272614374542655,64.06782658524116,82.16748265001507,14.309739033419266,100.0,5.958220463034764,0.0
DDoS,2025-05-13,14:55:06,62.61703850813013,32.529129856793816,82.21461392897235,0.14931471400319296,100.0,10.44226561909451,0.0
DDoS,2025-05-13,14:36:01,0.1727595329284668,52.20714482480336,83.69159738826046,14.875250208384438,100.0,0.0020057472575365,0.0
DDoS,2025-05-13,15:50:35,83.86080400498341,92.43986544104361,81.0107176409438,14.314320940898332,100.0,1.49216797833275,0.0
DDoS,2025-05-13,14:34:28,69.7724128894915,54.62013390013271,80.07926088277348,11.132083554840596,95.49008552026953,10.111810085500622,2.4293151163686333
Normal,2025-05-13,16:34:09,0.1727595329284668,64.38528365279102,85.63486606562519,10.93940667214271,0.0,13.084061820368786,92.48230881049871
Normal,2025-05-13,15:01:23,76.18054900385422,94.45653120286913,84.93519646445061,19.982704014687723,0.0,8.138029879419472,100.0
Normal,2025-05-13,14:43:31,16.293385535907525,54.2020043688623,84.4583054949063,24.317409674734645,13.565606332033212,10.614905965299528,100.0
DDoS,2025-05-13,14:56:41,0.1727595329284668,75.239058148359,84.37827443735688,5.1629999292720665,100.0,12.366622668368143,1.5097798947063286
Normal,2025-05-13,15:32:24,27.414673882257354,100.0,80.48155429870688,29.015198036907115,7.546801332383317,0.0020057472575365,92.47238455652561
Normal,2025-05-13,18:39:29,146.26350555666977,63.052531614351345,74.16705303370115,42.488019376686225,11.466974037684938,0.0020057472575365,100.0
DDoS,2025-05-13,14:31:41,0.1727595329284668,86.81555295721081,80.98390604835477,0.0863797664642334,100.0,10.047794997499063,0.0
Normal,2025-05-13,15:13:47,11.68097976270535,89.20879272834465,81.54534378751173,11.984565508142062,4.3968315052347515,8.40827346146677,100.0
Normal,2025-05-13,14:29:24,62.33751788161455,99.62384162251966,79.2710387201091,9.039681562197282,0.0,524.4975763891665,100.0
DDoS,2025-05-13,14:30:21,0.1727595329284668,96.92721863667641,76.86334032376716,3.2525630588115932,93.06348452379464,8.591438502154727,0.0
DDoS,2025-05-13,14:52:17,0.1727595329284668,42.948921745016904,87.75280419644011,14.650712491653369,100.0,0.0020057472575365,3.964123795961525
DDoS,2025-05-13,14:33:28,97.51698755004332,100.0,79.84911599959305,49.79584581618417,92.44530510592911,0.0020057472575365,2.1961081644577485
Normal,2025-05-13,15:11:38,0.1727595329284668,71.09193450148936,90.24802679739412,8.016507441590019,0.0,6.808861230591664,100.0
Normal,2025-05-13,14:32:55,83.58090682979162,63.299358212323654,80.89078774287283,0.0863797664642334,100.0,15.30250205335755,0.0
Normal,2025-05-13,15:30:48,57.77061756786917,91.46069118175294,89.65496800955304,0.0863797664642334,0.0,13.40002316271615,100.0
DDoS,2025-05-13,14:51:22,0.1727595329284668,45.00708320145707,85.59679016519232,16.0207755321712,2.7032822376496455,5.100530488428733,100.0
Normal,2025-05-13,15:01:16,137.47487253080857,40.572238860408504,86.13046749514609,31.808161022710337,11.291606731822567,5.4874016200492015,95.8971809612501
Normal,2025-05-13,15:15:23,3.445439330021202,41.01411394640686,82.41678471889043,30.54473685925463,0.27245709045099265,13.569137267726225,97.15891185377679
DDoS,2025-05-13,15:44:58,0.29514677205031603,86.20848262176622,90.28162562399298,27.337435312425193,5.365233716176164,6.4237757870190695,100.0
DDoS,2025-05-13,16:28:49,95.00249986386976,40.37777100409693,82.53428934552183,59.56028356973557,100.0,3.095371995545372,16.548764279747342
Normal,2025-05-13,15:42:22,68.9276137363014,53.11827643701275,84.6036280621833,3.551997257750509,5.601369954304529,13.577725962991359,84.69995951817971
Normal,2025-05-13,14:38:00,63.449598914209744,58.93466055148125,86.80216947826776,16.460074362624216,0.0,4.658129706734062,96.2701744286809
Normal,2025-05-13,14:31:39,0.1727595329284668,42.32925530865823,81.27953219122094,20.15784280077655,1.9759876506655394,32.82983484545533,98.4352923860996
Normal,2025-05-13,15:10:50,0.1727595329284668,38.07279332408265,89.6213035183896,14.551384611977117,0.0,0.3953098305633409,100.0
DDoS,2025-05-13,15:39:55,4.759603928037521,72.36134135145586,83.29442843707628,31.44119705268165,100.0,7.578102023571956,0.0
DDoS,2025-05-13,15:06:06,65.00346214363958,83.01942791333451,82.24545843499047,45.27405553747736,100.0,19.469031307103045,7.34143493696013
DDoS,2025-05-13,14:34:09,57.34225541398136,98.69862684653167,82.57836891068257,21.773471554694527,92.43032664801277,0.0020057472575365,0.0
Normal,2025-05-13,14:41:15,12.274026572055279,92.44877251466039,85.62474528726098,0.0863797664642334,0.0,11.040502080835346,100.0
DDoS,2025-05-13,15:07:15,57.96677055797211,98.36170346782065,85.54173333570816,0.0863797664642334,92.25245892871844,9.868029797090369,0.0
DDoS,2025-05-13,15:31:18,0.1727595329284668,64.96454073730298,77.79385687464642,65.42147836730578,100.0,0.0020057472575365,0.0
DDoS,2025-05-13,14:34:35,0.1727595329284668,64.69127599751906,80.93974044355949,0.0863797664642334,100.0,12.720149605578895,0.0
DDoS,2025-05-13,15:32:14,11.929103201277862,90.66213395770137,81.0284609419858,4.468207246703281,95.10792536862898,9.60032206782561,1.9434421361991476
Normal,2025-05-13,15:13:48,0.1727595329284668,82.17767895701138,82.98059624894807,8.294180968130673,100.0,0.0020057472575365,0.0
DDoS,2025-05-13,14:39:50,26.077026538814025,26.263099073847293,89.02218814475401,26.314853588550275,100.0,0.0020057472575365,12.965726557707885
Normal,2025-05-13,15:23:04,30.69561550949951,36.178338960511134,90.49370722412621,51.816954846147404,0.0,0.0020057472575365,98.06741807028939
DDoS,2025-05-13,15:22:49,0.1727595329284668,41.17062282730164,89.65577797746151,17.496878272631605,96.66675300785901,10.868847865006854,0.18433716705441863
Normal,2025-05-13,14:31:25,25.589255015182466,59.70998139684366,78.92970484602921,32.76590079503657,0.0,41.97688442186154,99.88812736976901
Normal,2025-05-13,18:29:31,1742.716255548894,92.93715902593641,87.42272202279287,860.8667346043551,0.0,0.0020057472575365,100.0
DDoS,2025-05-13,15:06:06,81.99225337888078,82.07253854399445,80.33591537534126,0.0863797664642334,92.40615934910862,6.917785779795665,0.0
Normal,2025-05-13,15:41:55,47.38422556254045,36.239213598082536,83.66240484352768,13.069436277659674,0.0,1.4025593107756484,100.0
Normal,2025-05-13,15:41:39,0.1727595329284668,56.063583603628125,84.95823954820582,0.0863797664642334,100.0,7.176335006502056,2.9450197963625286
Normal,2025-05-13,15:46:01,0.1727595329284668,26.958522114083273,86.0830924760128,0.6737087394329944,0.9446731339133517,7.449448490808258,100.0
Normal,2025-05-13,16:26:58,0.1727595329284668,50.979030855898394,81.61126090006674,9.607497125952271,0.4974587457864165,0.0020057472575365,97.85909858231341
DDoS,2025-05-13,14:32:34,0.1727595329284668,30.92018555270574,78.76242384715664,9.63267908506825,100.0,6.286244636569251,0.0
Normal,2025-05-13,15:36:31,7.834754186913511,36.98669699174593,82.90234026689366,0.0863797664642334,0.0,14.226868543989763,100.0
Normal,2025-05-13,14:29:11,65.05623739480761,89.19818131622145,77.82682459983543,0.0863797664642334,12.738438892760929,362.86507764096183,91.2872078214418
Normal,2025-05-13,14:30:01,21.151277202386613,57.209089049434894,80.08544903449709,0.0863797664642334,100.0,12.702023312527016,1.2925162522707967
DDoS,2025-05-13,15:38:18,58.30255301528907,33.740694114097494,83.94304242390612,0.0863797664642334,96.38387712181276,10.53958138898797,0.0
Normal,2025-05-13,15:09:43,7.489974665294831,55.60193541671417,88.70428758667718,0.0863797664642334,2.210093847157345,0.0020057472575365,92.1704364458268
DDoS,2025-05-13,16:33:03,91.19703468515443,56.60245431405332,84.0099142735694,40.15802377179246,92.24443676042911,5.75006083373082,1.3143413403438244
DDoS,2025-05-13,14:33:12,0.1727595329284668,81.06060901686618,80.31593290030648,0.0863797664642334,90.3466980873927,0.0020057472575365,10.012536108637837
DDoS,2025-05-13,14:48:06,0.1727595329284668,45.94777598180378,85.88823108778843,15.137787980963571,100.0,0.01287924186169348,2.566398931591177
Normal,2025-05-13,15:36:31,0.1727595329284668,34.03570898931103,82.04979536250907,5.955270058869548,5.231466901782112,10.098509191621964,100.0
Normal,2025-05-13,15:01:57,55.27013621145612,59.71072608097241,86.39769260161056,6.844881167680137,1.5001849460835972,5.377842431897583,100.0
DDoS,2025-05-13,14:29:48,0.1727595329284668,91.8143958042141,79.35607665009849,24.672451166490575,100.0,25.084394839591962,0.0
DDoS,2025-05-13,15:00:56,146.20019970320413,38.39483133453556,86.08286248334987,59.002651530525284,100.0,3.1929783598661645,1.1494308317324833
Normal,2025-05-13,14:47:16,0.1727595329284668,100.0,84.87733431982801,0.0863797664642334,10.702938540170393,0.0020057472575365,100.0
Normal,2025-05-13,15:35:10,31.256051942820267,45.17286751759209,80.61540401723897,45.22286599726497,0.0,6.244895911433862,100.0
DDoS,2025-05-13,14:29:53,0.1727595329284668,65.78740810344398,80.73866091439197,7.419844856177887,99.7378510844554,19.225811817612872,6.253863590316083
DDoS,2025-05-13,14:39:27,2.1615732910296153,58.28782858200222,86.78817703487636,39.33034233264648,91.6119611178999,0.0020057472575365,9.20743961880145
DDoS,2025-05-13,14:34:35,0.1727595329284668,64.95881354306347,81.47175312317098,0.0863797664642334,94.72984779223125,8.662233922581425,5.009970345465925
Normal,2025-05-13,15:22:57,49.51950493783122,40.197846048956386,89.85193601707272,37.048995425688304,0.0,5.074315170489066,100.0
DDoS,2025-05-13,14:33:38,0.1727595329284668,88.54375321877065,81.93862700768894,0.0863797664642334,96.82148601303203,0.0020057472575365,3.009245883127811
Normal,2025-05-13,15:37:25,0.1727595329284668,40.081265227203204,82.66764044893198,3.508549315052967,0.11199846443495058,11.516131125512716,87.27052652360813
DDoS,2025-05-13,14:40:13,0.1727595329284668,98.33631104618607,88.63691351303692,15.975287989259554,100.0,0.0020057472575365,0.0
DDoS,2025-05-13,14:31:28,23.064265129437253,57.828305955766496,78.81070358558672,0.0863797664642334,96.99322549426584,0.0020057472575365,0.0
DDoS,2025-05-13,16:30:45,72.26824122207151,55.06423236349281,85.05392357254743,35.52092885508061,100.0,0.0020057472575365,0.0
DDoS,2025-05-13,14:40:11,54.770970081500415,41.119676111359745,87.40740110515834,16.106518563089764,100.0,10.85081605883304,9.914139838828483
DDoS,2025-05-13,14:32:43,0.1727595329284668,72.06064236439512,80.63231478654323,0.0863797664642334,100.0,0.0020057472575365,3.595259796951647
Normal,2025-05-13,14:34:12,0.1727595329284668,75.42586678952127,82.62081506362598,11.911662729219119,8.903914474315757,23.2274302417346,99.27146144708433
DDoS,2025-05-13,15:44:16,55.62195615362661,53.02903343323678,84.45269013628052,0.6271313999928001,100.0,1.2583565270776542,15.884892513229815
DDoS,2025-05-13,15:07:57,11.543807077633687,59.93855040913076,87.53800388693158,0.0863797664642334,89.5783735529847,3.038886626860569,17.48221508082943
Normal,2025-05-13,15:03:38,122.93272219584524,48.851632653798376,87.04370977377796,33.28790671872871,0.0,11.527743985701854,100.0
DDoS,2025-05-13,16:34:23,58.74312747576036,48.81759871125139,85.16166763274505,40.80256448236799,100.0,0.0020057472575365,0.0
DDoS,2025-05-13,16:31:06,102.69151371630844,41.823000669693904,83.64271682687641,19.14891717813036,100.0,7.284855971390427,0.0
DDoS,2025-05-13,15:52:51,121.47827442147617,54.769071345368054,66.19157043155873,21.14350686019123,100.0,6.234237660620873,2.1062218069734646
DDoS,2025-05-13,14:29:06,0.1727595329284668,68.17381932111782,78.86934880172207,0.0863797664642334,94.2209830052458,19.17015876081895,0.0
DDoS,2025-05-13,14:44:11,14.686653236977598,39.20401124559558,81.6034560871263,8.27851740670454,94.40759225197348,2.805316571898949,0.0
Normal,2025-05-13,14:32:36,71.5374019707953,91.80195144240129,80.72605616286427,29.946214293716324,0.0,29.76199500324262,100.0
Normal,2025-05-13,14:33:56,0.1727595329284668,95.92880422497882,84.41913255215792,10.605032363421579,100.0,13.864868598263168,0.25733378974202087
Normal,2025-05-13,14:42:38,8.982118330077547,77.7678689400806,84.77461622205053,11.096159893084202,3.978164550318641,10.37891761813012,100.0
